,id,yield
2384,17673,6851.162011679419
2385,17674,5581.78456340264
2386,17675,4623.453124100617
2387,17676,7137.353605864933
2388,17677,6429.347532119648
2389,17678,7593.286267342342
2390,17679,5940.953291379446
2391,17680,6666.168211703747
2392,17681,4469.896822040027
2393,17682,4474.635278530908
2394,17683,5719.691074961106
2395,17684,6322.167631118937
2396,17685,7111.126509007886
2397,17686,5249.9982285342685
2398,17687,6329.11036590543
2399,17688,6787.749384722649
2400,17689,7757.739038212768
2401,17690,7371.113068334945
2402,17691,3282.7281525131666
2403,17692,5322.804894308719
2404,17693,4423.5786942574905
2405,17694,6079.334609848894
2406,17695,4482.691522072934
2407,17696,8236.171719611144
2408,17697,7470.121096734523
2409,17698,3486.498644589707
2410,17699,6269.157814228485
2411,17700,5124.6709323335235
2412,17701,4422.461420872921
2413,17702,4377.435419026107
2414,17703,7335.909526933782
2415,17704,5789.207908926917
2416,17705,4386.538772271694
2417,17706,6239.932300207422
2418,17707,5911.756069965674
2419,17708,4114.030782714099
2420,17709,6291.802068920666
2421,17710,4085.4745340802633
2422,17711,6831.536256687218
2423,17712,6476.5660119219565
2424,17713,7336.135170083568
2425,17714,6471.177328957173
2426,17715,7351.783323591466
2427,17716,6800.87952831606
2428,17717,6398.471865405637
2429,17718,6443.1865892500755
2430,17719,7873.7848549797145
2431,17720,7247.590930968587
2432,17721,6132.805514516245
2433,17722,7620.5481942208735
2434,17723,4042.951097533103
2435,17724,6355.623432171753
2436,17725,7039.0335138903465
2437,17726,6766.885609443025
2438,17727,5958.895194462946
2439,17728,6407.082117058633
2440,17729,6773.35665218315
2441,17730,7773.203220974059
2442,17731,3842.6881744202037
2443,17732,7733.827332604933
2444,17733,7038.579361391971
2445,17734,4448.857808948431
2446,17735,7007.901215291024
2447,17736,6681.9977107562645
2448,17737,5839.470389003927
2449,17738,7622.724338103939
2450,17739,6745.0939244894735
2451,17740,6429.801173749363
2452,17741,6317.6812587146105
2453,17742,7084.525697770085
2454,17743,6625.939696286185
2455,17744,7456.75586179317
2456,17745,4127.751314311853
2457,17746,5279.740596480818
2458,17747,5543.78032323093
2459,17748,5583.628892147241
2460,17749,3929.150423089929
2461,17750,7462.101486055651
2462,17751,7089.931722176542
2463,17752,3767.8624600413045
2464,17753,5215.009503288811
2465,17754,7074.835203418334
2466,17755,6544.506669974302
2467,17756,6828.133787114171
2468,17757,4911.810099623466
2469,17758,7371.4955740580945
2470,17759,6459.835382162384
2471,17760,5326.179427806344
2472,17761,7293.4947707818965
2473,17762,7064.617491528002
2474,17763,6877.869547490338
2475,17764,4455.540392001307
2476,17765,7508.4304683316805
2477,17766,5801.4054646463865
2478,17767,7464.59827886939
2479,17768,6459.3147544037365
2480,17769,6426.226505961053
2481,17770,5617.08302592956
2482,17771,6623.6693015468045
2483,17772,6298.406390264706
2484,17773,5433.2010425745375
2485,17774,6953.289179353849
2486,17775,7765.7226001834715
2487,17776,5774.490705729253
2488,17777,7124.566865325684
2489,17778,4451.365736359566
2490,17779,5985.0529079280595
2491,17780,6443.467527225484
2492,17781,7413.56931619556
2493,17782,7263.126971536806
2494,17783,7361.630287675475
2495,17784,5862.739429055927
2496,17785,6810.254149707008
2497,17786,7150.956871611425
2498,17787,5086.005141814205
2499,17788,7632.668463377416
2500,17789,7433.36762535616
2501,17790,3973.221956337832
2502,17791,7534.753785588489
2503,17792,4129.146430735881
2504,17793,8029.4832555727235
2505,17794,5726.383644891021
2506,17795,5591.7263732348465
2507,17796,7905.54134404167
2508,17797,6935.383510164303
2509,17798,7653.1717761911
2510,17799,6227.014326018669
2511,17800,6749.662974750323
2512,17801,4715.633330471001
2513,17802,7729.778004965762
2514,17803,3705.1457544634277
2515,17804,2826.835756899961
2516,17805,6997.621108787425
2517,17806,3835.3999944905686
2518,17807,6921.831016810257
2519,17808,5504.627015288902
2520,17809,6678.509496351367
2521,17810,6531.562512036753
2522,17811,6615.5306613857565
2523,17812,5222.435815518617
2524,17813,5557.583494909614
2525,17814,5587.084261958857
2526,17815,4606.216905985332
2527,17816,7696.911708675854
2528,17817,6589.715910150943
2529,17818,6871.943862777289
2530,17819,7485.674621955152
2531,17820,7264.635225902253
2532,17821,5598.172515281301
2533,17822,6463.652152146132
2534,17823,5676.913731977396
2535,17824,7042.4398608513
2536,17825,5726.634161945171
2537,17826,6248.526975971779
2538,17827,5300.040773500821
2539,17828,6750.098744964787
2540,17829,5219.40010908124
2541,17830,6534.301767511996
2542,17831,6422.372062154889
2543,17832,5825.947276890079
2544,17833,7501.532609422269
2545,17834,5094.043847761406
2546,17835,7184.03445778279
2547,17836,7375.385897155927
2548,17837,6624.774703849386
2549,17838,7323.778342288977
2550,17839,4127.8112495222795
2551,17840,6373.590863228797
2552,17841,6755.7829664082
2553,17842,5948.528333605905
2554,17843,6489.9146021476
2555,17844,5932.836727384555
2556,17845,7137.656323776214
2557,17846,7554.709164506797
2558,17847,5138.829033548523
2559,17848,4723.21075630657
2560,17849,5538.205195714843
2561,17850,6526.391096588689
2562,17851,7386.913749949385
2563,17852,7429.23882098116
2564,17853,7192.174681025486
2565,17854,6115.414716621166
2566,17855,7616.916761983474
2567,17856,4298.829396517084
2568,17857,7011.617374024146
2569,17858,4256.327857390843
2570,17859,6667.552886062285
2571,17860,5304.944764176627
2572,17861,6565.509091634242
2573,17862,4384.674651199706
2574,17863,7640.458703171435
2575,17864,4701.74685985445
2576,17865,7157.13541034355
2577,17866,5635.219083092903
2578,17867,8082.105476691681
2579,17868,7356.67701033503
2580,17869,5480.523918084163
2581,17870,5375.648229192555
2582,17871,5348.6815659408985
2583,17872,6182.779058171099
2584,17873,7242.281155368175
2585,17874,3692.994482534648
2586,17875,2248.354741731471
2587,17876,6795.727206617004
2588,17877,5944.26244010876
2589,17878,6542.998054236457
2590,17879,7133.405372049985
2591,17880,5100.378203074858
2592,17881,5579.574698535593
2593,17882,6784.166179953378
2594,17883,7022.040096782606
2595,17884,7236.39321660888
2596,17885,5831.670544797834
2597,17886,6967.58351200957
2598,17887,8217.244275541776
2599,17888,5743.166657112402
2600,17889,6614.16751220653
2601,17890,7066.949241961997
2602,17891,7115.17292931398
2603,17892,5636.668425213437
2604,17893,5769.465674079486
2605,17894,6409.011739882493
2606,17895,7270.855244431821
2607,17896,5819.367606884107
2608,17897,4092.14153616523
2609,17898,6226.556857295661
2610,17899,4072.15358466456
2611,17900,6435.773578371876
2612,17901,7400.217064631465
2613,17902,6595.690870624739
2614,17903,5621.57460103085
2615,17904,4641.82202422925
2616,17905,6115.75446234538
2617,17906,7405.255892957804
2618,17907,4112.934158219931
2619,17908,6894.33503315077
2620,17909,7104.56200017331
2621,17910,6228.466848282777
2622,17911,7350.313715529535
2623,17912,5942.906265554188
2624,17913,5023.979294472571
2625,17914,5937.991537052383
2626,17915,6079.659260205639
2627,17916,6487.495722280071
2628,17917,6441.746943561862
2629,17918,5176.135170790409
2630,17919,3420.7768853177026
2631,17920,7634.356102825176
2632,17921,4525.062610643552
2633,17922,5656.436114513231
2634,17923,7676.381878603897
2635,17924,7232.80432762422
2636,17925,4246.027456261724
2637,17926,6401.648224386741
2638,17927,6623.309715933834
2639,17928,6162.933056186868
2640,17929,6594.604830900667
2641,17930,4205.304454989306
2642,17931,6936.707103453222
2643,17932,4376.934275905024
2644,17933,7038.434574654634
2645,17934,7052.264271075657
2646,17935,7491.431722182516
2647,17936,6685.786353924103
2648,17937,5990.583156389224
2649,17938,6164.879016177595
2650,17939,2732.977082717564
2651,17940,5254.853654883076
2652,17941,7173.98679438812
2653,17942,5514.7413240217475
2654,17943,5490.763787098297
2655,17944,3080.5064411588405
2656,17945,2980.526770012722
2657,17946,3981.256276369768
2658,17947,5709.78855800514
2659,17948,7604.866042649783
2660,17949,7465.235811152923
2661,17950,5609.300819732989
2662,17951,8210.954893310383
2663,17952,5327.313585459276
2664,17953,6892.1607823523855
2665,17954,6360.459797599691
2666,17955,5707.635268664924
2667,17956,7070.199651696054
2668,17957,5465.733959544701
2669,17958,5623.685153537464
2670,17959,5840.693034899161
2671,17960,5858.490671537361
2672,17961,4482.425236475467
2673,17962,7290.244116336877
2674,17963,7277.357950721831
2675,17964,5507.539204319125
2676,17965,6731.180279770249
2677,17966,3687.128390757309
2678,17967,8077.423588557157
2679,17968,6401.016419913559
2680,17969,5672.051729284502
2681,17970,6906.904581570472
2682,17971,7654.240761067564
2683,17972,6241.033713788057
2684,17973,4101.026379617935
2685,17974,4948.482964531912
2686,17975,3668.7721808080582
2687,17976,6855.211170771089
2688,17977,7271.950732720022
2689,17978,5482.7069977474075
2690,17979,5213.6964468656515
2691,17980,4886.118875717689
2692,17981,6460.796702914768
2693,17982,5697.271099613932
2694,17983,4391.815040454154
2695,17984,7392.402346795269
2696,17985,7150.872704417554
2697,17986,6498.8490227385355
2698,17987,6447.713530816929
2699,17988,5104.460220657914
2700,17989,5373.129339006176
2701,17990,5999.901768424621
2702,17991,4419.25718915647
2703,17992,6554.972509869122
2704,17993,5524.734471384788
2705,17994,7216.37140408821
2706,17995,6766.212483706033
2707,17996,4404.330412577171
2708,17997,5730.733708752579
2709,17998,7457.144413237615
2710,17999,3805.471346484832
2711,18000,6882.505402497738
2712,18001,4075.5899910149055
2713,18002,3594.4734836087364
2714,18003,7062.623729050807
2715,18004,4130.366545526924
2716,18005,8225.980493497449
2717,18006,5885.3787033881445
2718,18007,4392.96038248814
2719,18008,4550.432936754766
2720,18009,7222.672119844066
2721,18010,4126.04785184618
2722,18011,3575.7011058032303
2723,18012,3663.9186996140315
2724,18013,6779.784662227942
2725,18014,7250.040013190764
2726,18015,4326.283320784172
2727,18016,6586.838798478295
2728,18017,7613.245967844581
2729,18018,4701.167398051244
2730,18019,4334.125067740976
2731,18020,6125.540001737592
2732,18021,3809.0852136352564
2733,18022,6340.864647608585
2734,18023,7250.26235524184
2735,18024,5316.244883862573
2736,18025,5390.292428910224
2737,18026,5985.6626735455475
2738,18027,6510.756252108574
2739,18028,3778.8867589789143
2740,18029,6105.057230779056
2741,18030,7264.031169517558
2742,18031,7486.140792282659
2743,18032,5604.285996856591
2744,18033,6767.079466560007
2745,18034,5410.176060941531
2746,18035,7172.605573528
2747,18036,7679.846149105806
2748,18037,7824.476640130226
2749,18038,7569.131528007156
2750,18039,6462.9833140288165
2751,18040,6663.209913885132
2752,18041,6987.460791369505
2753,18042,6264.184891979943
2754,18043,5494.703323175077
2755,18044,5398.044690024126
2756,18045,4272.687809351328
2757,18046,5602.142822370237
2758,18047,3630.55419810345
2759,18048,5586.710711223233
2760,18049,5807.931532334134
2761,18050,4122.827907673498
2762,18051,7020.169483745092
2763,18052,4998.886446796957
2764,18053,4675.053595131876
2765,18054,5648.073620866138
2766,18055,7946.000357742344
2767,18056,6119.216094975463
2768,18057,6242.409436986267
2769,18058,5437.642391244528
2770,18059,6912.036847327639
2771,18060,3735.809312177448
2772,18061,6461.733430095611
2773,18062,5454.92641457416
2774,18063,6637.234300890341
2775,18064,7469.841733403875
2776,18065,7680.056260468553
2777,18066,6889.896195304924
2778,18067,3239.471658201347
2779,18068,5884.49655920488
2780,18069,7319.910701080118
2781,18070,5642.34974314552
2782,18071,6603.6424811981415
2783,18072,5572.992162352003
2784,18073,6549.031830027891
2785,18074,4611.484482525719
2786,18075,6497.265223815351
2787,18076,4492.112678064546
2788,18077,6091.209920939652
2789,18078,5453.208596743426
2790,18079,8125.13669724362
2791,18080,6743.733873145962
2792,18081,3869.972774941774
2793,18082,7699.269471734576
2794,18083,4878.957680403132
2795,18084,8059.246126509752
2796,18085,4208.271172935092
2797,18086,3842.6377249448196
2798,18087,8107.179085706979
2799,18088,4064.2365440271437
2800,18089,6868.310684425729
2801,18090,4828.518328743278
2802,18091,6753.704294511261
2803,18092,7088.608653282907
2804,18093,4754.864343378421
2805,18094,3464.711731814509
2806,18095,3419.36770043217
2807,18096,3955.6746904208508
2808,18097,4730.328927771954
2809,18098,6408.829403777847
2810,18099,7730.679826219549
2811,18100,5257.72775142889
2812,18101,6260.360040039728
2813,18102,6713.906931848457
2814,18103,3412.902189703399
2815,18104,7970.453679576191
2816,18105,5566.7407829381345
2817,18106,7034.2065565550365
2818,18107,5707.065776134141
2819,18108,6087.405889647975
2820,18109,5386.451836267528
2821,18110,6485.20432895757
2822,18111,6899.867106914809
2823,18112,7071.465062882946
2824,18113,4477.880593209296
2825,18114,7793.5560961018755
2826,18115,4346.761754948657
2827,18116,7832.573894829999
2828,18117,5546.6312474388715
2829,18118,7358.685955042689
2830,18119,5622.282918022223
2831,18120,5798.11583196714
2832,18121,6570.567691169458
2833,18122,4498.9947399458015
2834,18123,7380.630434488221
2835,18124,6094.937749717725
2836,18125,6027.863563523136
2837,18126,4887.923209553356
2838,18127,4607.77028879225
2839,18128,6934.844879133909
2840,18129,3697.4528915366122
2841,18130,4925.175554426064
2842,18131,7651.132273077164
2843,18132,7659.901263485959
2844,18133,5594.457075775546
2845,18134,6651.646321730771
2846,18135,6867.089282845778
2847,18136,7325.487100454261
2848,18137,5625.50509410435
2849,18138,3588.390296935622
2850,18139,6673.896011388502
2851,18140,4724.205010407961
2852,18141,6722.857027990957
2853,18142,7469.448717830072
2854,18143,5092.871526909616
2855,18144,6519.6454947745
2856,18145,6587.271059438089
2857,18146,5619.105790511474
2858,18147,6219.269395743373
2859,18148,5431.031695636669
2860,18149,6284.425207681762
2861,18150,7273.305011624599
2862,18151,4779.061319952455
2863,18152,6570.9245324071835
2864,18153,6811.1624954681
2865,18154,3913.3153292468714
2866,18155,7505.048067505297
2867,18156,6912.418687762886
2868,18157,5051.792311659637
2869,18158,5576.7821905580595
2870,18159,6694.984803904081
2871,18160,7399.150732539134
2872,18161,6628.936946407196
2873,18162,6443.765182130927
2874,18163,4731.970094762447
2875,18164,6795.321458767993
2876,18165,4025.9029078085177
2877,18166,4536.4553852999115
2878,18167,7401.266679748174
2879,18168,7889.193776363713
2880,18169,5558.217953666596
2881,18170,5626.149460723961
2882,18171,7290.51654471659
2883,18172,6259.737304455994
2884,18173,4045.505669597214
2885,18174,8110.828302783348
2886,18175,5570.464095675745
2887,18176,7310.119603254658
2888,18177,7690.6639267088885
2889,18178,6000.6263848016115
2890,18179,5816.625001730488
2891,18180,8187.620889712152
2892,18181,7252.2338742189795
2893,18182,7081.487523402233
2894,18183,6171.575783959441
2895,18184,7247.577203262088
2896,18185,6631.999382649279
2897,18186,3478.2554684353636
2898,18187,8142.6512263941895
2899,18188,6404.536796811951
2900,18189,5572.061572319333
2901,18190,3415.0325827820134
2902,18191,6835.988965193302
2903,18192,6490.553971797711
2904,18193,4657.038101681589
2905,18194,8214.416224862322
2906,18195,5625.791493865439
2907,18196,6238.0452922655295
2908,18197,6351.93042955137
2909,18198,6434.395419801636
2910,18199,7543.365282898469
2911,18200,8251.415614575653
2912,18201,5781.692399455316
2913,18202,5616.701538496845
2914,18203,8128.506838524578
2915,18204,5270.234080842053
2916,18205,3308.0761168605823
2917,18206,8198.047581329269
2918,18207,7081.425749321223
2919,18208,6996.856533428925
2920,18209,6239.182169578968
2921,18210,6220.427422498947
2922,18211,5766.350967566481
2923,18212,4433.987886184208
2924,18213,4585.905313502151
2925,18214,6437.953079980115
2926,18215,3851.5651818673273
2927,18216,5671.6968007078285
2928,18217,7223.273461316577
2929,18218,6105.766945267043
2930,18219,6193.603133791631
2931,18220,3806.48430184768
2932,18221,8106.302755835475
2933,18222,6091.820654200988
2934,18223,4442.62748564593
2935,18224,6999.0811484146425
2936,18225,5191.498786779456
2937,18226,6394.425186124652
2938,18227,4411.852562660714
2939,18228,5518.73104847086
2940,18229,5775.276668366251
2941,18230,6600.910370271195
2942,18231,6047.402787564816
2943,18232,4231.089728352586
2944,18233,7364.466967280336
2945,18234,7281.393231984659
2946,18235,5420.097803042778
2947,18236,7370.1941335339025
2948,18237,3416.4493756954134
2949,18238,5257.755094386311
2950,18239,5739.001728419662
2951,18240,5727.224892920775
2952,18241,4617.291912029196
2953,18242,6367.544127662226
2954,18243,4137.010797898483
2955,18244,5682.858873376912
2956,18245,5013.697525162624
2957,18246,6674.082728836639
2958,18247,4188.960025013055
2959,18248,5150.6117142614885
2960,18249,5208.431121558746
2961,18250,7781.740363310453
2962,18251,6406.272538949214
2963,18252,7336.202001438571
2964,18253,7037.280070299899
2965,18254,4222.800746354727
2966,18255,8212.515930109523
2967,18256,6385.193858211989
2968,18257,7525.017741328651
2969,18258,6656.094630036215
2970,18259,7269.122443956012
2971,18260,7102.911491686447
2972,18261,5306.575119061691
2973,18262,5169.996784202585
2974,18263,6685.471656937902
2975,18264,4703.69805376195
2976,18265,4742.491345398547
2977,18266,4406.5817667830825
2978,18267,6442.3198519650305
2979,18268,6893.786843981815
2980,18269,7745.678628478663
2981,18270,5514.1023071925
2982,18271,6286.220938065157
2983,18272,5822.484869483514
2984,18273,6757.193006462466
2985,18274,5793.634316891603
2986,18275,6451.288613945593
2987,18276,3717.3513899476393
2988,18277,7143.766311253157
2989,18278,7100.457833826044
2990,18279,7435.4093408965
2991,18280,5763.9433625458705
2992,18281,4027.7037129578225
2993,18282,8277.715061302166
2994,18283,8086.859426541009
2995,18284,5426.208057600686
2996,18285,7100.41239032048
2997,18286,8131.196966391854
2998,18287,6483.867131980917
2999,18288,7459.11574566593
3000,18289,7698.183693217077
3001,18290,7702.10864627228
3002,18291,4792.730445540522
3003,18292,8165.754869877946
3004,18293,6749.674975157272
3005,18294,6224.647314924344
3006,18295,4253.079511433663
3007,18296,6646.3464894589615
3008,18297,6946.65260626626
3009,18298,6755.256341408106
3010,18299,3881.654776844693
3011,18300,7259.59155764838
3012,18301,5172.390179804037
3013,18302,5801.081560460379
3014,18303,5239.214954630555
3015,18304,7117.620002823212
3016,18305,5940.103275235894
3017,18306,6107.139912449324
3018,18307,3261.9711651643943
3019,18308,5566.481758487855
3020,18309,4469.079012635407
3021,18310,5181.543032421604
3022,18311,7746.338025939634
3023,18312,5462.737881879095
3024,18313,6380.976592646628
3025,18314,6407.503572993299
3026,18315,7438.18457589949
3027,18316,3868.214573793515
3028,18317,6434.462952434234
3029,18318,8128.021184604191
3030,18319,4660.251078312397
3031,18320,6867.824168846212
3032,18321,4956.2933038697465
3033,18322,6603.759216176321
3034,18323,5707.600238791456
3035,18324,7356.516312559457
3036,18325,5195.670683287551
3037,18326,6737.867633039752
3038,18327,7715.781788631319
3039,18328,7920.9419080981515
3040,18329,4935.369420150641
3041,18330,5483.558219674049
3042,18331,4077.7726163436646
3043,18332,7284.793762004572
3044,18333,5192.919416479091
3045,18334,6807.107923545635
3046,18335,4800.188046330293
3047,18336,7336.396235355915
3048,18337,7346.175874697396
3049,18338,5851.915041638216
3050,18339,3195.5889387358757
3051,18340,5834.202790245372
3052,18341,5844.838425871729
3053,18342,5645.900194934709
3054,18343,3427.7574784633325
3055,18344,7135.907723363716
3056,18345,4195.531341657452
3057,18346,6399.554987404743
3058,18347,4112.226300013366
3059,18348,6351.159148006991
3060,18349,5961.851282656498
3061,18350,6755.416267505634
3062,18351,6856.8544524318695
3063,18352,7716.895377171099
3064,18353,5759.957188175936
3065,18354,4518.43356297707
3066,18355,3956.999850666782
3067,18356,5866.713884046032
3068,18357,5799.163095840904
3069,18358,5466.261695877729
3070,18359,6867.219019218307
3071,18360,3643.9981166345033
3072,18361,3538.4389979110506
3073,18362,4083.328775391378
3074,18363,5545.72257468141
3075,18364,6265.829057134595
3076,18365,7265.305074263764
3077,18366,5544.543354490332
3078,18367,5539.955316782443
3079,18368,7275.9786498004305
3080,18369,5496.991466995273
3081,18370,5506.429296099524
3082,18371,5958.847743870954
3083,18372,8190.369905677973
3084,18373,7176.733685173704
3085,18374,5294.250478619406
3086,18375,7069.990881570407
3087,18376,4844.18396937655
3088,18377,7015.830732174016
3089,18378,5381.388367166878
3090,18379,6747.511755853765
3091,18380,6451.7556759895615
3092,18381,6422.74640384429
3093,18382,6429.5771104146925
3094,18383,6960.873956161531
3095,18384,6738.261980338588
3096,18385,5403.316746464787
3097,18386,5194.961253691042
3098,18387,3896.1535885966705
3099,18388,6511.808949359317
3100,18389,4798.030825842321
3101,18390,6290.058906698523
3102,18391,5921.148338235338
3103,18392,5047.951627712579
3104,18393,7058.980799580124
3105,18394,5829.134739908855
3106,18395,3130.5250534055212
3107,18396,4368.205334862693
3108,18397,3893.5323730406053
3109,18398,4324.269917715066
3110,18399,5934.561524503499
3111,18400,6669.155253269603
3112,18401,3602.088917093376
3113,18402,5712.719366084749
3114,18403,5361.0077201863605
3115,18404,8175.124092754957
3116,18405,5295.833929163493
3117,18406,7633.595014154724
3118,18407,6484.8327860532545
3119,18408,6481.650451896858
3120,18409,5738.442638280307
3121,18410,7226.256675469609
3122,18411,6436.046363467972
3123,18412,7250.547497426873
3124,18413,6286.622487466113
3125,18414,7184.666279546973
3126,18415,6480.026277058774
3127,18416,7245.279664513971
3128,18417,4827.304285771077
3129,18418,5642.454564720289
3130,18419,5500.334140424677
3131,18420,7131.827976650171
3132,18421,6337.517259388079
3133,18422,6987.099833342645
3134,18423,6082.716247889447
3135,18424,4230.864641011798
3136,18425,6906.043031889948
3137,18426,7413.949032372571
3138,18427,7330.697814300688
3139,18428,6465.09257939572
3140,18429,6704.482151067828
3141,18430,6819.1925278288645
3142,18431,5244.400780959691
3143,18432,5354.913737958098
3144,18433,7065.535618450749
3145,18434,5595.855784275002
3146,18435,6461.850191655232
3147,18436,6021.135487165329
3148,18437,5977.145579497142
3149,18438,5678.920722882753
3150,18439,5700.758986687627
3151,18440,6406.170742784238
3152,18441,5644.833104490346
3153,18442,6405.70704136787
3154,18443,6490.579577216043
3155,18444,7223.173681192476
3156,18445,4595.520480524241
3157,18446,4378.862720629046
3158,18447,7208.56066499445
3159,18448,6588.211330298586
3160,18449,7455.303843070782
3161,18450,8079.122782143828
3162,18451,7777.219667871633
3163,18452,6597.961852755218
3164,18453,8111.544807153521
3165,18454,7376.289618876918
3166,18455,3824.8921254739157
3167,18456,5433.099300346805
3168,18457,4447.033599640013
3169,18458,7021.845191819557
3170,18459,6550.2049354077035
3171,18460,6671.451568365157
3172,18461,7191.509314001017
3173,18462,3798.251810479838
3174,18463,6828.474651670871
3175,18464,4610.206479407233
3176,18465,5475.873516756563
3177,18466,5758.904691338061
3178,18467,5119.8567480172405
3179,18468,5844.64242364963
3180,18469,4123.916260935637
3181,18470,6108.738596294871
3182,18471,6375.995023291048
3183,18472,6216.938239475459
3184,18473,5722.39044205105
3185,18474,3730.2221459790403
3186,18475,4814.119760517433
3187,18476,5446.841280327993
3188,18477,3891.962389610174
3189,18478,6192.169147380208
3190,18479,7444.38770748924
3191,18480,7714.676636803876
3192,18481,4971.693026752839
3193,18482,4896.623649101651
3194,18483,6893.270433102679
3195,18484,6369.018472180798
3196,18485,4948.882249307908
3197,18486,6548.937212718294
3198,18487,6396.883267511376
3199,18488,5254.3859210400615
3200,18489,5451.9236055026695
3201,18490,7412.1724521597835
3202,18491,5596.47211625962
3203,18492,7310.360554894447
3204,18493,6864.241620207302
3205,18494,5761.184627099131
3206,18495,5818.528503963875
3207,18496,7270.872805085154
3208,18497,6707.56886768449
3209,18498,3958.5303489763355
3210,18499,4188.017662745608
3211,18500,7214.1067587580455
3212,18501,7047.939811779524
3213,18502,5725.036360895542
3214,18503,3770.1464637027466
3215,18504,5834.9668024983375
3216,18505,6021.0854110358105
3217,18506,5361.415111608134
3218,18507,6454.732986763365
3219,18508,5681.802669648291
3220,18509,5419.719179268733
3221,18510,5407.203289609532
3222,18511,4542.518500002494
3223,18512,7467.882951907127
3224,18513,8204.556300667718
3225,18514,5300.595242544146
3226,18515,6544.993131625119
3227,18516,3882.781980742141
3228,18517,7169.694380458304
3229,18518,7122.9222889920875
3230,18519,6635.666186500644
3231,18520,4837.428252183366
3232,18521,8247.774009352943
3233,18522,6751.966505061112
3234,18523,6671.958784072233
3235,18524,6976.007357987645
3236,18525,5691.216197593723
3237,18526,5760.3107398862
3238,18527,4142.681816823878
3239,18528,4633.569881576666
3240,18529,4012.4911676116635
3241,18530,4261.807153193885
3242,18531,5790.166895718468
3243,18532,7179.644199014803
3244,18533,7147.273555169985
3245,18534,6307.534903568156
3246,18535,6581.086819012018
3247,18536,3377.4400588897747
3248,18537,6023.188202497695
3249,18538,7265.052190636981
3250,18539,6047.063168399438
3251,18540,8074.400187398707
3252,18541,4977.914241936831
3253,18542,6676.739814289943
3254,18543,5609.615396750314
3255,18544,7156.414971245415
3256,18545,6200.392705554512
3257,18546,6347.273695956481
3258,18547,5686.502885768254
3259,18548,6445.560530607201
3260,18549,7690.646943593811
3261,18550,5718.744661595507
3262,18551,4893.980456872565
3263,18552,6527.79451617308
3264,18553,5583.875782685344
3265,18554,6664.586758366184
3266,18555,8121.939993335378
3267,18556,6201.492113670791
3268,18557,7470.422761927539
3269,18558,6634.018801970606
3270,18559,6446.238501576738
3271,18560,3956.1625250171724
3272,18561,6339.538180335359
3273,18562,6225.673115246752
3274,18563,5729.261127846043
3275,18564,7117.29039564833
3276,18565,8130.357757249205
3277,18566,6305.566481177885
3278,18567,8119.997475870946
3279,18568,3305.664507304334
3280,18569,5753.463606697323
3281,18570,6060.471552046831
3282,18571,6519.109718717588
3283,18572,5635.214816593309
3284,18573,5379.467234828058
3285,18574,7804.6521367631985
3286,18575,7261.664881267023
3287,18576,7279.459005213574
3288,18577,7127.3039984617135
3289,18578,6742.628528344505
3290,18579,5044.693827836413
3291,18580,6450.5055764469935
3292,18581,6238.696708040097
3293,18582,4685.907378636395
3294,18583,6735.228089178578
3295,18584,5157.756110158194
3296,18585,5685.319255166977
3297,18586,6373.967458869649
3298,18587,5559.198897536035
3299,18588,6367.37396814042
3300,18589,5851.188234438353
3301,18590,6694.5019478295
3302,18591,7013.005858190116
3303,18592,6203.762003803272
3304,18593,6594.43892597206
3305,18594,4790.726997784491
3306,18595,7583.523394079448
3307,18596,7640.2795523794
3308,18597,6375.114532115661
3309,18598,7420.289129363935
3310,18599,7027.700499975635
3311,18600,4393.011645860706
3312,18601,6984.277418623033
3313,18602,5498.312311802563
3314,18603,6510.550030636945
3315,18604,5960.873193106029
3316,18605,4153.373686365616
3317,18606,7345.806476375042
3318,18607,7292.655700862381
3319,18608,7138.736103910989
3320,18609,8181.65845688742
3321,18610,5828.634494194404
3322,18611,3986.8923541841323
3323,18612,5305.441105797389
3324,18613,3967.659928025426
3325,18614,6949.782279772402
3326,18615,5597.653371610149
3327,18616,4651.833172257798
3328,18617,5713.535854676296
3329,18618,6804.082372535097
3330,18619,5560.577497518573
3331,18620,6622.3652166224565
3332,18621,3754.5514696320706
3333,18622,3515.7444820699616
3334,18623,6351.377673161139
3335,18624,5958.255827814869
3336,18625,4252.6776534636465
3337,18626,7407.096182617453
3338,18627,7745.192651281704
3339,18628,6181.20248569001
3340,18629,7300.13597577714
3341,18630,6558.774201307237
3342,18631,5489.093806484335
3343,18632,6842.418882689557
3344,18633,6573.425162235643
3345,18634,5764.605599420234
3346,18635,5771.052553840638
3347,18636,6214.842240269543
3348,18637,6235.566443642876
3349,18638,4295.246262052218
3350,18639,5565.451793445063
3351,18640,5925.201725941339
3352,18641,6158.49216724595
3353,18642,4104.815762701401
3354,18643,3547.3770715102537
3355,18644,6441.573995203379
3356,18645,5809.17012228813
3357,18646,5766.43120235238
3358,18647,6748.612874326975
3359,18648,6543.340616408982
3360,18649,7970.044013370806
3361,18650,3618.90446397825
3362,18651,6093.82309795118
3363,18652,5399.0508750045765
3364,18653,5398.144424460225
3365,18654,7199.721269279
3366,18655,4034.7888584227912
3367,18656,6516.044408828176
3368,18657,5462.734053160492
3369,18658,7357.034672236101
3370,18659,7048.464412366438
3371,18660,5536.094717432722
3372,18661,5961.901920058385
3373,18662,3287.685738192369
